IU Barcode,MDPI Barcode,Title(s) on Media,Series Title(s),Series Part(s),Country(s) of Origin,Title(s) Summary,Title(s) Original Identifiers,Title(s) Publishers,Title(s) Creators,Title(s) Genres,Title(s) Forms,Title(s) Dates,Title(s) Locations,Title(s) Notes,Title(s) Subject,Title(s) Name Authority,IUCat Title Control Number(s),Catalog Key(s),Alternative Title(s),Media Type,Medium,Version,Unit,Collection,Gauge,Generation,Generation Notes,Can Size,Footage,Duration,Reel Dates,Base,Stock,Original Identifiers,Reel Number,Multiple Items in Can,Picture Type,Frame Rate,Color,Aspect Ratio,Anamorphic,Sound,Captions/Subtitles,Format Type,Content Type,Sound Field,Track Count,Languages,Format Notes,Accompanying Documentation,Accompanying Documentation Location,Overall Condition,Condition Notes,Research Value,Research Value Notes,AD Strip,Shrinkage,Mold,Conditions,Missing Footage,Miscellaneous,Conservation Actions
30000157598149,,Zephyr Awnings 1 and 2 Silent,"","","","","",Frink Film Studio [TBD],"","","","","","","","",,,,Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"",,,,,,"","",,,No,"",,"","",,,No,"","","",,,,,,,,,,0.5,,,,,,rehoused ; recored
30000157598123,,Zephyr Awnings 3 and 4 Silent,"","","","","",Frink Film Studio [TBD],"","","","","","","","",,,,Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"",,,,,,"","",,,No,"",,"","",,Silent,No,"","","",,,,,,,,,,0.5,,,,,,rehoused ; recored
30000149809877,,Aeronautics and Space Report,"","","","An Aeronautics and Space Report from Nasa, featuring devices designed for and in space travel. ","","","","","",1970 [Copyright Date],"",July (113) A + SR written on can. Title comes from title card within film. ,"Nasa, Space, Aeronautics","","",,"",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,Projection Print,"",400,175,,,Acetate,"",,"",No,"","",Color,1.33:1,"","","",Optical: Variable Area,"",Mono,1,,"","","","","","","","",,"",Color Fade: 1 - Minimal (),"","",""
30000157598446,,Alka Seltzer: Office,"","","","Secretaries have a headache, take Alkaseltzer and go on a date. Same as 30000157700836 ; 30000157598446 ; 30000157700851 ; 30000157700869","",Frink Film Studio [TBD],"","","","","","","","",,,,Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"",,,,,,"","",,,No,"",,"","",,,No,"","","",,,,,,,,,,0.5,,,,,,
30000157700695,,SMPT Edge Track Test Tape A21 Moth 7 K[ilohertz],"","","","","",Frink Film Studio [TBD],"","","","","",test tape ; edge track,"","",,,,Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"",,,,,,"","",,,No,"",,"","",,Sound,No,"","","",,,,,,,,,,0.5,,,,,,
30000149087318,40000003235043,Wheelabrator -- Allevard,"","","","","","",Frink Film Studios [Production Company],"","",1966 [Copyright Date],"",Part of Wheelabrator Steel Shot (1966) Frink Film Studios,"","","","","",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,35mm,Positive,"",800,800,,,"","",,"",No,"","","","","","","","","","",,,"","","","","","","","",,"",,"","",""
30000149087334,,Wheelabrator -- Allevard,"","","","","","",Frink Film Studios [Production Company],"","",1966 [Copyright Date],"",Part of Wheelabrator Steel Shot (1966) Frink Film Studios,"","","","",Montage of doubles,Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,35mm,"Positive, Intermediate",EASTMAN COLOR SAFE'TY ■ ○ 85476 04,800,750,,1962 [Edge Code],Acetate,Kodak,,"",No,Silent,24 fps,"Eastman, Color",1.37:1,No,Silent,"","","","",,,"","","",3 - Moderate,"Notation on film leader: Wheelabrator -- Montage of Doubles, C/O Lyonnaise de Cinema; Film is A Wind; Color intermediate positive print; Moderate color fade is present throughout; (1) chipped and torn perf area affecting (2) perfs; Film is French produced Eastman stock; Illegible handwritten French visible in leader. a.hickman 2019/07/18","","","",0.19,No,Color Fade: 2 - Moderate () | Perforation Damage: 1 - Minimal (),"","",""
30000149087326,,Wheelabrator -- Allevard,"","","","","","",Frink Film Studios [Production Company],"","",1966 [Copyright Date],"",Part of Wheelabrator Steel Shot (1966) Frink Film Studios,"","","","",Usine a manches [Factory has sleeves trans.],Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,35mm,"Positive, Intermediate",EASTMAN COLOR SAFE'TY ■ ○ 85477 02 56,1000,675,,1965 [Edge Code],Acetate,Kodak,,"",No,Silent,24 fps,"Eastman, Color",1.37:1,No,Silent,"","","","",,,"","","",2 - Minimal,Film is A Wind; Color intermediate positive; Moderate color fade is present throughout; French edge code and handwritten [illegible] French visible in leader,"","","",0.14,No,Color Fade: 2 - Moderate (),"","",""
30000161611946,,My school : a second grade unit,"","",United States,"","","Bureau of Publications, Teachers College, Columbia University [Distributor], General Electric Foundation [TBD]","Anne Reed McAllister [Consultant], Lucy Buckendorf [Participant], The Economics Department, Purdue University [With the Cooperation of], Joe C. Rice [TBD], Elkhart, Indiana Public Schools [TBD], Frink Film Studios [Production Company], Lawrence Senesh [Author]",Educational,"","1961 [Copyright Date], 1962 [Content Date]","Elkhart, Indiana",Object is a 35mm color negative film strip; Unknown is sound component exists within collection; Object was inspected and title record created; Record is incomplete. a.hickman 2019/07/20,"","","","","",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,35mm,"Negative, Other",EASTMAN 24 COLOR ○ ■ S'AFETY FILM,400,25,,"1962 [Edge Code], 7/12/62 [Unknown]",Acetate,Kodak,A9842,1 of 1,No,Not Applicable,"","Eastman, Color","",No,Silent,"","","","",,,"","","",1 - Excellent,Notation on film: [handwritten] A9842 7-12-62; Film is B Wind; Color negative film stock used for 35mm film strip with sound component. a.hickman 2019/07/20,"","","",0.37,No,,"",Object is a film strip,""
30000161611953,,My school neighborhood :  a second grade unit,"","",United States,"","","General Electric Foundation [Distributor], Bureau of Publications, Teachers College, Columbia University [Distributor]","Anne Reed McAllister [Consultant], Lucy Buckendorf [Participant], The Economics Department, Purdue University [With the Cooperation of], Joe C. Rice [TBD], Elkhart, Indiana Public Schools [TBD], Frink Film Studios [Production Company], Lawrence Senesh [Author]",Educational,"","1962 [Copyright Date], 1961 [Content Date]","Elkhart, Indiana","","","","","","",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,35mm,"Negative, Other",EASTMAN 24 COLOR ■ ○ S'AFETY FILM,400,50,,"1962 [Edge Code], 7-12-61 [Edge Code]",Acetate,Kodak,A9841,1 of 1,Yes,Not Applicable,"","Eastman, Color","",No,Silent,"","","","",,,"","","",1 - Excellent,Can contains (2) duplicate film strips; Strips have be wound onto a core with leader between them; Strips have not been spliced; Notation on copy 1: [handwritten] A9841 7-12-61; Notation on copy 2: [handwritten] A9800 7-2-62; Strips are B Wind; Color negative film stock used for 35mm film strip with sound component; Shrinkage for both strips is 0.35%. a.hickman 2019/07/20,"","","",0.35,No,,"",Objects are a film strip,""
30000161613561,,Daigle Aqua Inc.,"","","",Edited camera original footage for an industrial film about the Daigle Aqua Inc. foundries. Footage shows exteriors of the Daigle buildings and interiors of the manufacturing aspects of the company. a.hickman 2019/10/25,"",Frink Film Studio [TBD],"Frink Film Studios [Production Company], Daigle Aqua, Inc.  [TBD]","","",2004/03/08 [TBD],"",Could not confirm title on either item in title record; Could not confirm that the picture element and sound element are from the same production; No shared metadata was visible upon inspection; Could not listen to full coat mag trk to verify stated content. a.hickman 2019/10/25,"","","","","",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,Separate Magnetic Track,"",400,350,,,Acetate,"",,"",No,"",24 fps,"","","",Sound,"",Magnetic,"","",,,"","","",2 - Minimal,"Film is full coat magnetic track with signal confirmed along outer edge; Notation at head: ""Frink Film Fall 76 Sync takes TRW John Hood, Hluston, Backman Brothers, Provo, Utah & Lab tec TRW""; Reel appears to have different segments of full coat mag from possibly different manufacturers and emulsion backing varies in color across stock changes. a.hickman 2019/10/25","","",2.5,0.32,No,,"","","2019/10/25: Rehoused, Was in can with another item; A.d. tested. a.hickman"
30000161613579,,Lurgi,"","","","","","","Frink Film Studios [Production Company], Lurgi  [Actor]","","","","","Per Wikipedia: Lurgi was a German based construction and chemical engineering company, which coincides with the visual content of the print. a.hickman 2019/10/25","","","","","",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"Positive, Reversal, Work Print, Composite",7 KODAK S.AFETY FILM [triangle circle],400,175,,1966 [Edge Code],Acetate,Kodak,,"",No,Composite,24 fps,"Eastman, Color",1.33:1,No,Sound,Yes,Optical: Variable Area,Composite Track,Mono,1,,"","","",4 - Heavy,"Film is A Wind; Color positive reversal composite print with dual bilateral soundtrack; ""WP Lurgi [illegible]"" written on film at head and presence of China pencil indicate this is a work print; Print begins and ends at break mid-content. a.hickman 2019/10/25","","",1.5,0.56,No,Broken: 1 - Minimal (Head and tail),"","",2019/10/25: Item removed from 30000149832655; Rehoused; Assigned new barcode; Wound onto larger core; A.d. tested. a.hickman
30000149839478,,Crop Around the Country,"","","","","",Frink Film Studio [TBD],"","","","","","","","","","","",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"Negative, Edited, Original","",400,50,,15884 B [Edge Code],Acetate,Dupont,U 7033,1 of 1,No,MOS,24 fps,Black & White,1.33:1,No,Silent,"","","","",,,"","","",2 - Minimal,"Notation at tail: Crop -- Around the Country Pict Orig Neg U 7033; Film is A Wind; black and white negative; Film contains cement splices, all intact. a.hickman 2019/11/04","","",2.5,0.21,No,,"","",2019/11/04: Created FilmDB record; Wound onto larger core; A.D. tested. a.hickman
30000161613736,,Martin of Michigan,"","","","Political ad for John B. Martin, running for Secretary of State, from Michigan.","",Frink Film Studio [TBD],"","","","","","","","","","","",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,Separate Magnetic Track,"",400,75,,,Acetate,Unknown,,"",No,"",24 fps,"","","",Sound,"",Magnetic,"","",,,"","","",3 - Moderate,"Notation at head: Martin Orig Sync; Notation at tail: Projection sync ""Martin of Michigan""1-2-3; Full coat magnetic film; Confirmed signal on edge track with magnetic viewer. a.hickman 2019/11/04","","","",0.63,No,,"","",2019/11/04: Item was removed from large can containing (7) reels; Wound onto larger core; A.D. tested. a.hickman
30000161613744,,"Shurfine, Scissor Special","","","","Content is a series of shots possibly used for a longer advertisement, lack of additional information makes identification difficult; Shurfine is featured as well as Shurfine Scissors. a.hickman 2019/11/04","","","Frink Film Studios [Production Company], Shurfine [TBD]","",Advertising,1963 [Content Date],"","","","","","","",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"Positive, Reversal, Outs and Trims, Edited",KODAK R 20 [circle triangle] S.AFETY FILM,400,25,,1963 [Edge Code],Acetate,Kodak,,"",No,MOS,24 fps,Black & White,1.33:1,No,Silent,"","","","",,,"","","",3 - Moderate,Notation on leader: Freeze frame for 145 frames then continue scene to end; Film is B Wind; Black and white positive reversal edited (possibly) original MOS footage; possibly an out. a.hickman 2019/11/04,"","","",0.2,No,,"","",2019/11/04: Item was removed from large can containing (7) reels; Wound onto larger core; A.D. tested. a.hickman
30000161613751,,"Snyder, Chocolate Syrup","","","",Content appears to be original camera footage for an advertisement for Snyder's chocolate syrup; Reel features the Snyder bottle and syrup being poured on ice cream and in milk. a.hickman 2019/11/04,"","","Frink Film Studios [Production Company], Snyder [TBD]","",Advertising,1959 [Content Date],"","","","","","","",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"Positive, Reversal, Edited",KODAK R 51 [circle circle] S.AFETY FILM,400,200,,1959 [Edge Code],Acetate,Kodak,,"",No,MOS,24 fps,Black & White,1.33:1,No,Silent,"","","","",,,"","","",2 - Minimal,Notation on leader: Snyder -- Chocolate - NAVAN TV Over; Film is full coat magnetic reel; Could not confirm signal under viewer. a.hickman 2019/11/04,"","","",0.16,No,,"","",2019/11/04: Item was removed from large can containing (7) reels; Wound onto larger core; A.D. tested. a.hickman
30000161613769,,"Elkhart Businesses, magnetic elements","","","","(2) reels; Reel 1 contains Judd Drugs, Inc. and Blessing Shoes; Reel 2 contains Franger Gas and Riverside Motors; Reels are full coat magnetic, possible outs; No additional items match business names or products. a.hickman 2019/11/04","","","Judd Drugs, Inc. [TBD], Blessing Shoes [TBD], Franger Gas [TBD], Riverside Motors [TBD], Frink Film Studios [Production Company]","","","","","","","","","","",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,Separate Magnetic Track,"",800,250,,,Acetate,Unknown,,"",Yes,"",24 fps,"","","",Sound,"",Magnetic,"","",,,"","","",2 - Minimal,"Can contains (2) reels of full coat magnetic film; Both reels indicate that they contain sound content for (2) productions/companies; Tape splices occur throughout, all intact; Drugs/Blessing has a shrinkage of 0.63%; Franger/Riverside has a shrinkage of 0.91%. a.hickman 2019/11/04","","","",0.91,No,,"","",2019/11/04: Item was removed from large can containing (7) reels; Wound onto larger core; A.D. tested. a.hickman
30000161613777,,Shurfine Sam,"","","","","","","Frink Film Studios [Production Company], Shurfine [TBD]","",Advertising,1964 [TBD],"","","","","","","",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"Separate Magnetic Track, Outs and Trims","",400,100,,,Acetate,"",,"",No,"",24 fps,"","","",Sound,"","","","",,,"","","",2 - Minimal,"Notation at head: Shurfine Sam Out; Film is full coat magnetic; Tape splices occur throughout, all intact; Confirmed signal on outer edge with magnetic viewer. a.hickman 2019/11/04","","","",1.55,No,,"","",2019/11/04: Item was removed from large can containing (7) reels; Wound onto larger core; A.D. tested. a.hickman
30000149806675,,DePauw,"","","","","","","","","","","",original | original,"","","","","",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"Separate Magnetic Track, Other","",800,700,,,"","",,"",No,"","","","","","","","","","",,,"","","","","","","",2.5,,"",,"","",""
30000161615806,,Zephyr Awnings 1 and 2 Silent,"","","","","",Frink Film Studio [TBD],"","","","","","","","","","","",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"","",400,100,,,"","",,"",No,"","","","","","","","","","",,,"","","","","","","",1.0,,"",,"","",""
30000161615814,,Kwik Seal,"","","","Longer spot showing housewife using Qwik Seal and narrator warns us of Danger Lines on our tub. Send a dollar to your local station and they will send you Qwik Seal and ""33""","",Frink Film Studio [TBD],"","","","","","","","","","","",Moving Image,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"Negative, Separate Optical Track","",800,200,,,"","",,"",Yes,"","","","","","","","","","",,,"","","","","","","",0.5,,"",,"","",""
30000149784492,,Wheelabrator Steel Shot,"","","","","",Frink Film Studio [TBD],"","","",1962/04/16 [TBD],"","","","","","","",,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"Separate Magnetic Track, A Roll","",800,650,,,Acetate,"",,"",No,"",24 fps,"","","","","",Magnetic,"","",,,"","","",5 - Possibly Unplayable,Heavy rust in can,"","",3.0 (place for freezer),,"",Rusty: 3 - Heavy () | Rusty: 3 - Heavy (),"","",""
30000149784500,,Wheelabrator Steel Shot,"","","","","",Frink Film Studio [TBD],"","","",1962/04/16 [TBD],"","","","","","","",,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"Separate Magnetic Track, B Roll","",800,650,,,Acetate,"",,1 of 1,No,"",24 fps,"","","",Sound,"",Magnetic,Composite Track,"",,,"","","",5 - Possibly Unplayable,Heavy rust in can,"","",3.0 (place for freezer),,"",Rusty: 3 - Heavy () | Rusty: 3 - Heavy (),"","",""
30000149784450,,Lorco,"","","","","",Frink Film Studio [TBD],"","","","","",conclusion | cut to 5 min version | Const detail,"","","","","",,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,"Negative, Intermediate","",1200,900,,,"","",,"",No,"",24 fps,Color,1.33:1,No,"","","","","",,,"","","","","","","",2.5,,"",,"","",""
30000149784468,,Lorco,"","","","","",Frink Film Studio [TBD],"","","","","",conclusion | cut to 5 min version | Const detail,"","","","","",,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,16mm,Separate Magnetic Track,"",1200,900,,,"","",,"",No,"",24 fps,"","","",Sound,"",Magnetic,"","",,,"","","","","","","",3.0 (place for freezer),,"",,"","",""
30000157753900,,[35mm slides],"","","","","",Frink Film Studio [TBD],"","","","","","","","","","","",,Film,"","Indiana University, Bloomington. Indiana University Libraries Moving Image Archive.",Frink Film Studios,35mm,"","","",,,,"","",,"",No,"","",Color,"","","","","","","",,,"","","","","","","","",,"",,"","",""
